".groups","time","HR1","HR2","Resp1","Resp2","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"33",11.063943,1.94654936091711,2.45209556507093,0.331292271500826,-0.192026636731665,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"34",11.065607,1.94654936091711,2.45209556507093,0.298434211552464,-0.191721087426054,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"35",11.067274,1.90002256107852,2.37946997723064,0.263139247049568,-0.144624773465374,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"36",11.068942,1.89367799746416,2.34684108994008,0.223234494281484,-0.060568159491967,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"37",11.070608,1.89367799746416,2.34684108994008,0.182249567215196,0.0459674485657749,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"38",11.072276,1.89367799746416,2.34684108994008,0.150454837505265,0.161750986754031,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"39",11.073941,1.89367799746416,2.34684108994008,0.134134118752644,0.283304559577214,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"40",11.075608,1.89367799746416,1.85946473818452,0.110840742698837,0.401047854657347,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"41",11.077274,1.89367799746416,1.79922721156305,0.0284680021598416,0.485292126107967,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"42",11.078943,1.89367799746416,1.79922721156305,-0.144297405842635,0.543722847822883,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"43",11.080608,1.89367799746416,1.79922721156305,-0.323542488606211,0.623037561623698,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"44",11.082277,1.89367799746416,1.79922721156305,-0.402403046821474,0.744553741444042,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"45",11.08394,1.99514191419344,1.36143034915428,-0.38769054405481,0.898787500380851,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"46",11.085608,2.00897790283834,1.27804047060023,-0.350175493301664,1.03874206603193,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"47",11.087276,2.00897790283834,1.27804047060023,-0.343807067679526,1.03470284270437,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"48",11.088942,2.00897790283834,1.27804047060023,-0.363625475030029,0.8356285546379,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"49",11.090608,2.00897790283834,1.27804047060023,-0.351564540649417,0.540560715462386,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"50",11.092276,2.00897790283834,0.920375047946814,-0.298389214975661,0.272880654130546,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"51",11.093941,2.00897790283834,0.53290417340561,-0.207236997933134,0.0736640649143835,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"52",11.095607,2.00897790283834,0.53290417340561,-0.0787683333538495,-0.0491857121160273,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"53",11.097277,2.00897790283834,0.53290417340561,0.0778706501668712,-0.125346776228284,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"54",11.098942,2.00897790283834,0.53290417340561,0.243481249989226,-0.199719294929259,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"55",11.100608,2.02464115386195,0.53290417340561,0.39348406568189,-0.30108081933483,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"56",11.102274,2.0267770517288,0.0683180945555813,0.5054774770532,-0.374100871208564,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"57",11.103941,2.0267770517288,-0.658342182620104,0.569256334214923,-0.378477583698332,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"58",11.105608,2.0267770517288,-0.658342182620104,0.5872924050081,-0.396624096368017,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"59",11.107276,2.0267770517288,-0.658342182620104,0.574491311303297,-0.402884048586443,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"60",11.108942,2.0267770517288,-0.658342182620104,0.500404281283105,-0.54340115387978,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"61",11.110608,2.0267770517288,-0.658342182620104,0.385624353186403,-0.801447929412953,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"62",11.112274,2.0267770517288,-0.603440667383672,0.285320131713749,-0.975316217481982,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"63",11.113942,2.0267770517288,-0.509959709008125,0.229653256221779,-1.12483066785208,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"64",11.115609,2.0267770517288,-0.509959709008125,0.194086044706281,-1.35162217304187,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"65",11.117276,1.99143828833564,-0.509959709008125,0.167287145608187,-1.60521770975323,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"66",11.118941,1.98661936605475,-0.509959709008125,0.150377864069328,-1.77353590675264,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"67",11.120608,1.98661936605475,-0.509959709008125,0.0841877601650503,-1.80240520921808,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"68",11.122275,1.98661936605475,-0.322862114788658,-0.112522653971039,-1.64124309813709,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"69",11.123942,1.98661936605475,-0.181718315640638,-0.361078104781174,-1.32679720081874,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"70",11.125609,1.98661936605475,-0.181718315640638,-0.529109744404089,-0.946711435888483,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"71",11.127275,1.98661936605475,-0.181718315640638,-0.577673323201054,-0.603433629107535,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"72",11.128941,1.98661936605475,-0.181718315640638,-0.592180759333047,-0.525632985690215,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"73",11.130607,1.98661936605475,-0.181718315640638,-0.648911552646927,-0.441203826614443,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"74",11.132276,1.98661936605475,0.223861050998141,-0.745885155091304,-0.301405671046999,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"75",11.133942,1.8588442739607,0.223861050998141,-0.81527328001844,-0.302462369608724,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"76",11.135608,1.84142039776606,0.223861050998141,-0.646490708707526,-0.360849985500923,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"77",11.137275,1.84142039776606,0.223861050998141,-0.174757733468494,-0.314348930059982,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"78",11.138941,1.84142039776606,0.223861050998141,0.320974501445511,-0.175501872444392,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"79",11.140607,1.84142039776606,0.216109090689972,0.654986526761136,0.0270355097207056,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"80",11.142277,1.84142039776606,0.206242959388664,0.816598425137956,0.197232272323425,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"81",11.143943,1.84142039776606,0.206242959388664,0.846315655522222,0.223212532530123,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"82",11.145607,1.84142039776606,0.206242959388664,0.733880577234784,0.0694033399797196,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"83",11.147275,1.84142039776606,0.206242959388664,0.538812458926516,-0.198517611923654,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"84",11.148941,1.84142039776606,0.206242959388664,0.344699163773959,-0.452147858343664,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"85",11.150609,1.58810782086704,0.206242959388664,0.213946953928536,-0.466533690933787,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"86",11.152276,1.55356519674444,0.206242959388664,0.131173873178202,-0.466396150467324,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"87",11.153942,1.55356519674444,0.206242959388664,0.0217315534177906,-0.620149599744975,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"88",11.155607,1.55356519674444,0.206242959388664,-0.180005637393438,-1.0256086810488,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"89",11.157275,1.55356519674444,0.206242959388664,-0.434789277235046,-0.917842133423045,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"90",11.158941,1.55356519674444,5.6497928739556e-16,-0.642276168263511,-0.64557658200225,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"91",11.160609,1.55356519674444,5.6497928739556e-16,-0.707301094126082,-0.360504706129795,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"92",11.162276,1.55356519674444,5.6497928739556e-16,-0.602956844503103,-0.172104648890116,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"93",11.16394,1.55356519674444,5.6497928739556e-16,-0.382781675798079,-0.176289635682455,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"94",11.165608,1.55356519674444,5.6497928739556e-16,-0.128869618119118,-0.367932410666066,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"95",11.167275,1.52748549799578,-1.94145907630739,0.0928847791201599,-0.596074045620419,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"96",11.168942,1.52392917543914,0.802533626954767,0.240001580618077,-0.591250434811992,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"97",11.170608,1.52392917543914,0.802533626954767,0.321710547685339,-0.273626391925909,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"98",11.172276,1.52392917543914,0.802533626954767,0.360208038017776,0.238217946403406,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"99",11.17394,1.52392917543914,0.802533626954767,0.375673235222881,0.770067887483398,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"100",11.175608,1.52392917543914,0.886944265043305,0.358320132295132,1.15773439127636,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"101",11.177276,1.52392917543914,1.0246668850825,0.313705897931345,1.29106130684776,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"102",11.178943,1.52392917543914,1.0246668850825,0.284698860113766,1.07715143146257,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"103",11.180608,1.52392917543914,1.0246668850825,0.27232298098764,0.556850821345264,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"104",11.182275,1.52392917543914,1.0246668850825,0.259087271368474,-0.0380760086103366,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"105",11.183941,1.6673675185568,1.12366239694672,0.213176044402202,-0.602561731613083,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"106",11.185608,1.6869272926183,1.29965441803866,0.154472929205654,-1.10243009520426,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"107",11.187276,1.6869272926183,1.29965441803866,0.113075518536099,-1.56784478834111,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"108",11.188943,1.6869272926183,1.29965441803866,0.0832062998915599,-1.98353838645685,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"109",11.190607,1.6869272926183,1.29965441803866,0.041326287323407,-2.27500273465733,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"110",11.192274,1.6869272926183,1.34243913617813,-0.0601787589221006,-2.41966146124666,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"111",11.193942,1.6869272926183,1.40935882352448,-0.162444529913615,-2.39142628178771,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"112",11.195608,1.6869272926183,1.40935882352448,-0.0737721110196927,-2.19728657172791,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"113",11.197276,1.6869272926183,1.40935882352448,-0.0649908717657209,-1.88232271207393,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"114",11.198941,1.6869272926183,1.40935882352448,-0.360851493418886,-1.50745456940795,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"115",11.200608,1.76562934209652,1.65887459186916,-0.780775078715018,-1.06011039112482,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"116",11.202274,1.77636143975264,1.79922721156305,-1.18430841454668,-0.496429569819775,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"117",11.203943,1.77636143975264,1.79922721156305,-1.50810451761026,0.113630606551233,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"118",11.205608,1.77636143975264,1.79922721156305,-1.82839921071392,0.672518545094171,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"119",11.207277,1.77636143975264,1.79922721156305,-2.1978936396627,1.12044127622679,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"120",11.20894,1.77636143975264,1.79922721156305,2.78462127271693e-16,1.44065123568655,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"121",11.210608,1.77636143975264,1.79922721156305,2.78462127271693e-16,1.65407145316187,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"122",11.212276,1.77636143975264,1.79922721156305,2.78462127271693e-16,1.76470393209323,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"123",11.213942,1.77636143975264,1.79922721156305,2.78462127271693e-16,1.79369502149152,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"124",11.215608,1.77636143975264,1.81077160231252,2.78462127271693e-16,1.75030563516882,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"125",11.217276,1.67512899963948,1.94353209593139,2.78462127271693e-16,1.67239359176388,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"126",11.218941,1.66132457598769,1.94353209593139,2.78462127271693e-16,1.54008407747807,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"127",11.220607,1.66132457598769,1.94353209593139,-2.45220486238604,1.4461193564467,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"128",11.222277,1.66132457598769,1.94353209593139,-2.31802880360011,1.39736442044803,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"129",11.223942,1.66132457598769,1.97295612521732,-2.09421140076102,1.36593819829768,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"130",11.225608,1.66132457598769,2.01709216914622,-1.6985089858343,1.34324757020422,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"131",11.227274,1.66132457598769,2.01709216914622,-1.10018937590382,1.32265060403827,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"132",11.228941,1.66132457598769,2.01709216914622,-0.432625990721237,1.30829731720988,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"133",11.230608,1.66132457598769,2.01709216914622,0.122273746200022,1.2842822670413,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"134",11.232276,1.66132457598769,2.01709216914622,0.505604003362654,1.23481954728286,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"135",11.233942,1.72860711240436,2.01709216914622,0.747430448154823,1.15240943724468,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"136",11.235608,1.73778200373391,2.01709216914622,0.877423500143522,1.03411598029869,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"137",11.237274,1.73778200373391,2.01709216914622,0.909028440389273,0.88917533470416,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"138",11.238942,1.73778200373391,2.01709216914622,0.870315894502996,0.704692800417063,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"139",11.240609,1.73778200373391,1.99321965501538,0.793908497318557,0.487759198716609,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"140",11.242276,1.73778200373391,1.99248132983607,0.717251768877254,0.287483314202413,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"141",11.243941,1.73778200373391,1.99248132983607,0.68511859108259,0.119489449567904,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"142",11.245608,1.73778200373391,1.99248132983607,0.689422444215632,-0.0409364867696866,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"143",11.247275,1.73778200373391,1.99248132983607,0.728107569539489,-0.226562710284836,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"144",11.248942,1.73778200373391,1.99248132983607,0.775703202483015,-0.395768904543815,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"145",11.250609,1.73778200373391,1.99248132983607,0.804436034676388,-0.489474904081,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"146",11.252275,1.73778200373391,1.99248132983607,0.785394412687023,-0.486542236652279,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
"147",11.253941,1.73778200373391,1.99248132983607,0.753043829004599,-0.392805422510903,"Study2","G10","T1","Conversation","Study2_G10_T1_Conversation.csv",NA,NA,NA,NA,NA,NA
